CardID,AccountID,CardType,UsageType
b87189e1-9e5b-4abf-8478-608888c62a79,317046b9-3080-4a5d-a2a5-0eec881af04f,Supplementary,Domestic
52581086-eecc-4487-b95d-43d62b7f90a5,91ed554a-3fae-4f01-a829-0f3c86b4852c,Primary,International
e6c9fd54-24bb-4796-89d6-8cdc5ed0b58c,bf00f56c-6a49-49a6-8ee2-5e54bfcb3388,Primary,Domestic
0182c481-3bd1-4558-af2f-5f8b1a9226d6,9399ad15-a37c-41c5-842b-266b1b02fa24,Supplementary,Debit
0ef473a2-900d-4f16-80e0-32006197337c,8cca8963-2e2e-47a4-8ade-c3792ab403f6,Supplementary,Debit
9123f2c5-c4c9-4949-a334-fca6d04f0a71,999413cc-ff99-47a8-88ad-b388287e4086,Supplementary,Debit
c31dfb91-397a-4433-9b64-8ca71ea0dd2d,999413cc-ff99-47a8-88ad-b388287e4086,Primary,Debit
8bab4c1b-904a-4134-8902-8dd7a0d763f0,d37ee471-6e3b-4507-a21c-1209c3a1962d,Virtual,International
d2f18f28-a61b-4c7d-8511-2d7f12ecaf24,d37ee471-6e3b-4507-a21c-1209c3a1962d,Virtual,Debit
924d4a86-efed-4e52-b9f7-3374e92af09b,3d9ffe59-9bc0-4a93-92cd-adefb9d276f4,Supplementary,Debit
af8422cc-484f-4a28-a2d4-7bffa510f7b4,be9cafcf-ed17-46e9-8cdc-718dc4057420,Supplementary,International
e9058f29-731d-46ec-a303-2bd49db564b5,be9cafcf-ed17-46e9-8cdc-718dc4057420,Primary,International
7d957e47-aed1-4cec-bcd7-e0eabf817a17,000cd21a-65a7-4a30-b5b7-0dd9728f5897,Supplementary,Credit
fae9df3f-585b-4128-8002-c5eb9cd3e931,48d3d2ce-fba3-491f-88df-aaf8b9efaad6,Primary,Domestic
7aa83419-7479-4994-a2fe-9cb4fcec1791,2294fa0a-8482-4c08-842c-65ad9883e9b1,Primary,Credit
7447f8a1-2734-4be8-a609-2042eb5f8944,01ae7eb1-4d45-4ea5-a3ec-4f6afe503fdc,Supplementary,Debit
394d9156-5c31-4125-a123-433f895517ec,c5828939-058e-489e-909d-97cddb107e7f,Virtual,International
bb2168c4-a318-4a65-896f-e30824f7e239,d284b528-b091-4fb7-b17f-3f92d26aa790,Primary,Debit
63719357-f7a5-4f8d-b689-c4c22ca26887,9255273f-ed09-40f7-9217-4fb08e6b3085,Virtual,International
290a8303-e1c6-47c2-81d8-93a5ffc7aba2,9255273f-ed09-40f7-9217-4fb08e6b3085,Primary,Domestic
6e8649f1-055c-42ad-bd71-017f5e3a5dad,3ff69f41-9508-4801-a3be-7ca05df924fb,Primary,Credit
0ae4e096-24dc-4ee5-8cc3-78c3ce3200af,4ce09ecb-cfa2-4fb8-8199-322e3ba58126,Supplementary,Credit
e13ae6f4-b5ef-418b-a90e-1a7e75be1ba7,4ce09ecb-cfa2-4fb8-8199-322e3ba58126,Supplementary,Domestic
fccc1a7d-3a1b-4a9c-9a07-f08e8a9fa5a1,91ae3d4c-6659-4d83-920b-725b17871810,Primary,Domestic
a0624c48-d713-4c2e-a001-965b66f89b87,13c37b5d-bbf8-4a91-b7a9-f824eafa4d5b,Supplementary,International
67e2020e-f11f-4e97-b546-1a1c5a5a5dac,13c37b5d-bbf8-4a91-b7a9-f824eafa4d5b,Primary,Domestic
75e8abfe-6af0-4106-a235-09a86bcfdfa4,7b874b4a-cafb-44fe-931f-04afb93c92d5,Virtual,Credit
f3cecaaf-71a2-46c1-b3ca-b4e3bbc3553b,e6267164-d361-4b3a-bcff-ae922c435667,Supplementary,Credit
567a25f8-5d12-490e-b6a9-0f786370fda9,e6267164-d361-4b3a-bcff-ae922c435667,Primary,Domestic
2213cdad-661d-4354-aa55-e9af537574b0,a46acc9a-9861-4260-9869-c755e85c1ec9,Primary,International
3efa528c-34b6-49da-87a9-efafb92ab1b7,a46acc9a-9861-4260-9869-c755e85c1ec9,Supplementary,Credit
9181c8a2-30e3-4645-b66c-4a03378aa526,1edbbe71-de2a-4ddf-ae24-9b726aa12abd,Virtual,International
bab3d9a3-dfa4-46da-b2b0-74a331d16ea8,1edbbe71-de2a-4ddf-ae24-9b726aa12abd,Virtual,Credit
5d08c254-9e6e-4c9c-88bc-7784a8c99656,a1d770ea-c704-480e-a246-6cd702ed5d15,Virtual,Domestic
dcc8c801-8c57-4243-b69f-ce1ae67d9f00,863dfcd6-4e06-48d0-8ddb-545b61eaaa65,Virtual,Credit
5ff3fbbf-6880-434f-8ac5-a4c6c393f806,b2a0f778-809d-4444-93ab-3cce264ae04f,Supplementary,Debit
64907a63-36a8-453d-8e90-ee87a4dd2fe1,b2a0f778-809d-4444-93ab-3cce264ae04f,Primary,Domestic
8af6d268-1bd0-4f9b-b861-2769242e4cff,f89617fa-6493-45ef-bf53-76a4bb48bbba,Supplementary,Domestic
e798d9bf-4ce1-4a16-b3cb-3b3fa6f90864,25e42403-64f2-402e-894f-6ed34a2f3876,Virtual,Credit
debf96d3-c64a-48bf-b4aa-e84ad5382419,25e42403-64f2-402e-894f-6ed34a2f3876,Primary,Domestic
330c8461-0d06-4891-a980-8e3c9fa3fe4b,8c53b74c-0c9f-46e6-becc-f7609249ee3a,Supplementary,International
e3d21a33-8d3b-41df-9672-67353798fc80,b2a7a475-c619-4773-af3a-cf3380777ac5,Virtual,International
efe739dd-6260-4cbe-a8de-eb1c281ec259,b2a7a475-c619-4773-af3a-cf3380777ac5,Virtual,Debit
f1758208-2e29-4386-ae89-6265847aefa5,8fa8ae34-3233-4053-9242-ba54a6f9c0e1,Virtual,International
34da1f50-b1a7-4e09-861a-1396716728ee,8fa8ae34-3233-4053-9242-ba54a6f9c0e1,Supplementary,International
2c1e86bb-aac0-46bd-9140-a95d62cef959,44296ca2-1257-429e-be08-5cb73f09f7a6,Virtual,Credit
ae3dc742-bef8-404b-bbcf-57d745f84c5d,44296ca2-1257-429e-be08-5cb73f09f7a6,Supplementary,Domestic
a4282ec4-27e6-487b-84ec-ea3290389f81,1ccec1ef-16ef-4cdf-9375-ee61ec94503e,Supplementary,Credit
cd03a402-c827-47c0-9337-bb3466e1608e,1ccec1ef-16ef-4cdf-9375-ee61ec94503e,Primary,Credit
510588a9-694a-48b3-a693-2d9532a3a8fb,5d822e3a-6c6d-482b-a9e0-8370abf7a5d0,Virtual,Debit
bd0c1656-de37-4877-bee6-187277f4d7f9,5987038a-fcd6-418e-ab54-500d4e089bb4,Virtual,International
7c976337-ee66-4fd2-833b-14ed216c0ed0,15f7ef61-da4e-404c-ba7e-1b86c1fad753,Primary,International
c36db2ec-eeda-49bc-9c40-6cbe50f370af,15f7ef61-da4e-404c-ba7e-1b86c1fad753,Virtual,Credit
a0ca381c-bc3d-468a-87d4-9f499cc15301,25ce2a21-ed3e-4846-9efa-0407f2edcab0,Primary,Credit
18d939eb-ad1a-4fd5-8909-8704e03c119a,25ce2a21-ed3e-4846-9efa-0407f2edcab0,Supplementary,Credit
057eccfa-15f3-4747-90bb-5ed3c9765bdf,789fed96-7337-4c2f-8e1c-37621c7cb6ed,Virtual,Credit
de952d1d-dcbc-4e3f-ab90-60cb02381c49,789fed96-7337-4c2f-8e1c-37621c7cb6ed,Primary,International
1706c3cd-da44-4dee-94dd-bff40d81339d,bd717da3-3581-4632-94f5-df7005d2d205,Supplementary,Domestic
5b5073c7-e6dc-4c76-ae7a-e3bb50340715,8be27516-342c-4348-b63d-75f189bab9c8,Supplementary,Debit
f53ca48b-268d-49f4-be5b-8a9233f8457c,8c7e2904-4237-492a-8017-466e85f4c0a2,Virtual,Domestic
10e6e383-d736-450e-8ebc-5f603687f1e1,fe07832a-badc-4599-9f7f-ae0c7ba79d05,Supplementary,Credit
50c49c2b-e8c4-41fc-9f8c-1c815ce9a3d3,fe07832a-badc-4599-9f7f-ae0c7ba79d05,Supplementary,International
72557e4e-d408-4cd1-a78e-4df0955ce1d2,ab132032-b2e1-4f66-b1f0-2ea8242f5829,Primary,Credit
2cdb1625-b41f-4721-96af-d9ce799f52c0,4165964c-0b21-4308-86dc-4e34a9dcfe52,Primary,Domestic
cd65e328-19fb-4ed2-8da1-2b024a2c7830,4165964c-0b21-4308-86dc-4e34a9dcfe52,Virtual,Domestic
e16c77ac-e69b-425c-a8e9-772b8fd7dced,4572b385-9e32-4085-b24f-92b9ca0841de,Primary,Domestic
1e521d48-6a49-4f0b-a9cb-31b126ea945e,a90e319d-637e-4f94-910c-8d920222305d,Supplementary,Domestic
68e0c800-9e48-4e45-a904-ee42884526f5,a90e319d-637e-4f94-910c-8d920222305d,Virtual,International
a0f155fb-8d64-4c21-8fc9-3778288510d1,e9b1c4a1-da22-4b85-a9b9-2a1d457498ca,Supplementary,International
47fefddb-fbb9-4f21-b32a-322878359656,e9b1c4a1-da22-4b85-a9b9-2a1d457498ca,Primary,Domestic
3fd8027f-e755-4655-9916-2e44b0a17621,b5ae2a56-fa03-4d6c-822f-b2f06175a257,Supplementary,Debit
f205da82-a9f3-431b-9d05-3081f9e34f60,b5ae2a56-fa03-4d6c-822f-b2f06175a257,Primary,Domestic
18d98279-71e5-48a4-a8c0-563d258a9c6b,168885c2-8814-4bde-98db-f732dde4d194,Supplementary,Domestic
e156df17-22b6-495e-8a14-b309c173d1d9,168885c2-8814-4bde-98db-f732dde4d194,Supplementary,International
7a14cf98-611e-4047-b90a-474e6185e21b,f77fa3a7-802a-46eb-b2e9-7c2d2fb90ccf,Virtual,Credit
960f96d9-051b-4698-8463-299a2ba321ef,f77fa3a7-802a-46eb-b2e9-7c2d2fb90ccf,Virtual,International
5cc53673-d165-4869-bcde-b1c8b028bafc,5afa0fb3-5a16-49d9-af2f-077358c69158,Supplementary,Debit
9268b5df-95bb-4e09-b0e1-3734ee523a03,5afa0fb3-5a16-49d9-af2f-077358c69158,Primary,Credit
05155381-e4dc-4680-b284-71562e8ca6bf,fef97d57-3c77-4a4a-8d65-4036a00f230b,Primary,Debit
abf89388-f254-450e-bde4-71bff8655d61,fef97d57-3c77-4a4a-8d65-4036a00f230b,Supplementary,Domestic
56fb9a22-e2b6-4f5d-9805-2a559118b0e6,469ff562-8052-4405-ba84-bb5ffa6e3743,Supplementary,Debit
5eb63bc5-e2f1-4e16-95c3-3faefce176a1,469ff562-8052-4405-ba84-bb5ffa6e3743,Virtual,Debit
9fc08086-228b-468a-ad5f-4dd311a2c64d,41f74651-a033-4dad-8fdf-de19cfd835fc,Supplementary,Domestic
eab10bcf-64c4-4063-ad68-53c64cd3a6a4,41f74651-a033-4dad-8fdf-de19cfd835fc,Primary,Credit
ef5e0d74-fe2e-4c0f-9c68-a6142644b6f9,fffcd743-e3f1-4406-a31d-9c8be0f0fe79,Virtual,Domestic
32773b28-ab3d-48ac-b5dd-b7d2ca7cd927,fffcd743-e3f1-4406-a31d-9c8be0f0fe79,Virtual,Domestic
4ad76a0d-5219-4d62-a25c-6c5cf629c955,f1b2f143-078b-43a9-bd88-565ad09a934b,Primary,Credit
c95d2093-f2e2-4d2f-8af3-c094b61ed8af,6491982b-e5ad-481d-977f-4c1626d658fb,Primary,Debit
fbcb4db6-9a51-4c62-9ace-65501544409d,6491982b-e5ad-481d-977f-4c1626d658fb,Primary,Debit
9f325c4c-0415-4961-bea7-ededcca0152e,bada0c94-1679-4be0-a323-8416a82cae18,Supplementary,Debit
fde02b7a-6af0-4bbd-971f-640de41bb3b9,ad9112c5-f5ea-4128-854d-c3bf61d85365,Supplementary,International
40b1fb20-d9eb-4495-9d7e-cb5f2b4786c5,ad9112c5-f5ea-4128-854d-c3bf61d85365,Virtual,International
fb66bcaf-47be-40eb-836f-ad3831286dc8,afbffde4-a022-4155-9f69-5d179cc96aed,Supplementary,Debit
060072c3-ea7a-409e-a77e-e2a9853b0173,afbffde4-a022-4155-9f69-5d179cc96aed,Supplementary,Credit
2ab8c610-e7e3-49b8-918d-a4887d5704df,92a97acd-3d88-4938-aad6-5b8c3a38b844,Primary,Credit
b354f19d-3d22-4110-a63f-69ea0d5098fc,92a97acd-3d88-4938-aad6-5b8c3a38b844,Primary,Debit
ff03f1a9-72ed-457b-835b-66254e7fb47f,4ff85111-f875-4fd4-ad2c-cf42271a919f,Virtual,Credit
45d89da6-0a5b-4eb2-9667-91896ed5ca30,4ff85111-f875-4fd4-ad2c-cf42271a919f,Primary,Domestic
a81d0ecf-c27f-469e-bebe-a834bfffd800,af1dcfb8-8a96-4a11-94be-6d9f2379c05f,Virtual,International
553a2bad-148a-4202-a8cf-20c875453946,af1dcfb8-8a96-4a11-94be-6d9f2379c05f,Primary,Credit
df3e03c2-2172-44cf-8808-1d218d204cf6,235b275b-dcd2-4b97-b3ca-9a6bccd3af7c,Primary,International
02bbc915-9fc9-453a-ad32-1036fa6e8103,e60d7a94-b483-4162-b043-a39a4f1a84cb,Supplementary,International
4d7e6eeb-04eb-4694-92da-e5a7bc11733c,e60d7a94-b483-4162-b043-a39a4f1a84cb,Virtual,Debit
7859d906-e78f-480a-b31b-c38a6173a99e,6e18b184-229f-485b-a8d9-1a2086181db2,Primary,Debit
b1fe69b8-0936-412c-a36d-feba6148ca39,b82d40de-f2d7-4d53-8870-2ae78eadda9a,Supplementary,Credit
60094db3-b265-493e-8531-4fd0ac01e53d,b82d40de-f2d7-4d53-8870-2ae78eadda9a,Supplementary,International
8338b815-cd9a-4a65-9de6-346755ec2b78,078c3875-ba21-4269-a540-fbfee12ff6cd,Virtual,International
6cacf6d9-c8bc-4c88-be60-0c12da8746db,f90fb6e4-e150-42f3-9195-8000c3f38c8c,Primary,International
21e10ae8-5795-4ee7-b510-561a683def14,f90fb6e4-e150-42f3-9195-8000c3f38c8c,Primary,Debit
42f76d43-b818-4f1c-98a3-2011f1624df9,bd03d33b-eee9-495e-a308-6e48e4e5b5b0,Primary,Credit
4819a23a-7d23-4d9a-b162-1e958d68f317,06b4ed27-2f4b-4be8-a1ac-fdb51b555f6d,Virtual,Domestic
732af4e8-e9d1-4994-9553-8cc94444a6bd,9df034d3-9caa-437c-bc67-95e2c32fc21b,Virtual,International
ce339ee0-15b5-4510-abfb-9abfeb34e953,9cc3c1f5-9129-4c75-9b08-e5a844511ba0,Primary,International
dc89e59a-5190-4e93-a9d0-c2ecaa8d904c,9cc3c1f5-9129-4c75-9b08-e5a844511ba0,Supplementary,International
05e3d107-1d0f-4e16-a554-674f8240252d,3b1d12cf-3b70-4092-98ab-182c3b1d0181,Supplementary,Domestic
c316959c-ce64-4ebe-a0e7-118acf8da52b,2f191516-5fbb-4da5-a64a-1fe8b646e2b1,Supplementary,Domestic
2d56e616-130c-465b-be32-b1b41b679a64,794e0838-7dcf-40fd-a330-98edda252795,Supplementary,Debit
92689d81-276c-4202-90a1-2a0b5f96600d,f80443ee-c3b8-4179-a899-4c8408403234,Virtual,Debit
165effd1-c764-4651-bca8-72f2cd2c4a30,f3402dd3-4515-45b9-ace9-504b03d7f962,Supplementary,Domestic
b91d8c4c-0278-4c40-934e-2bd9dd1ad072,f3402dd3-4515-45b9-ace9-504b03d7f962,Supplementary,Credit
57549c43-ce96-4698-bc8b-7eb7037146f7,345e2eaf-c1fd-4581-b3ec-e6b1fcfd8547,Virtual,International
12049b0a-9e11-471c-a8ae-6b4bdec2c775,9df79a27-ddfc-4a92-b074-feb3fc5217cc,Supplementary,Domestic
f7347784-a049-4164-952f-6d1127ff97ca,9df79a27-ddfc-4a92-b074-feb3fc5217cc,Supplementary,International
a189682b-75f4-4056-b817-93a1df10c0ab,dde4f5c1-532c-4c01-b017-c5337d6ce5c3,Virtual,Debit
aa3961be-c93f-4c2c-94b5-e773df973c95,dde4f5c1-532c-4c01-b017-c5337d6ce5c3,Primary,Credit
0e60ec16-1f39-49f9-9cd1-126b1b17dab8,6d744a0b-3f2d-49c8-a338-e5797521aa18,Primary,Debit
eb0230a0-3313-4402-a382-d280b44304e9,9ba14c35-0ab5-407f-86b6-020a67a55936,Virtual,International
2f81d4b2-14c6-4d19-ad33-29b7befe0e22,8941bdd3-9803-482e-926a-4bd0be125f8f,Virtual,International
17722cf0-f38e-4bc3-b7df-852c1779e7d0,8941bdd3-9803-482e-926a-4bd0be125f8f,Virtual,Credit
af838c06-caa5-422a-aed7-149f00fbbb90,632c817e-8ec5-4d47-8a0c-64e5bc341b4f,Supplementary,International
b78bf29d-0ccc-45c6-b5d0-ea433baada26,632c817e-8ec5-4d47-8a0c-64e5bc341b4f,Primary,Debit
a01d9aeb-5206-4f1c-a30b-f0db1454578f,f66c7331-a172-4ee3-83e1-847c8420e0d8,Virtual,Debit
d14b049b-79de-46cb-b150-c32387826633,f66c7331-a172-4ee3-83e1-847c8420e0d8,Supplementary,Debit
7ecc0177-fce8-43f0-b54f-0f8a32823c8a,70869a45-4a8a-4b17-b09a-083a0c9ea060,Primary,International
781e2d35-2fa1-42bc-b4ce-5f319aff48af,c60fb252-4df7-42ae-a267-e12b65e5f13f,Primary,International
9780fe9b-ad18-4723-bb47-d3a449be8766,eb45bc38-9cf6-4e33-8b5f-174b6c267b56,Virtual,Credit
7148c007-0faf-46b4-9c63-df5edd712dc5,eb45bc38-9cf6-4e33-8b5f-174b6c267b56,Virtual,Credit
145deec7-019d-412d-81f1-0d042f576e77,e7574997-8458-4f73-b0a0-c1cd0df6c527,Virtual,International
43651cb8-329d-4f9e-b964-8a0f2d0490a7,a566e884-d473-4687-b6ad-1c332469d0c2,Primary,Domestic
934fa5c8-8ac0-48d3-a0d0-2f5a24d6281f,802b1bf4-b8ff-415c-9727-20fa73a27c7b,Virtual,Debit
1fbf23bb-b331-49f5-b078-f3d0f9046be7,802b1bf4-b8ff-415c-9727-20fa73a27c7b,Primary,International
302dc72b-1366-4d76-82fc-93d9b3ef29d7,e552d0a8-b66f-4507-a588-b999971eea39,Supplementary,Debit
c19bf990-5247-4092-993e-eb082fe26180,171603b1-7466-4e6f-a1ee-b1f133b1d0dc,Virtual,Debit
6508f5c4-2994-4775-ba4b-90e3fdf26daf,171603b1-7466-4e6f-a1ee-b1f133b1d0dc,Supplementary,Debit
4bf5cf0e-97a1-42a2-9606-be66a2a2d1a6,17584f23-1fa0-4802-bbb7-1494b7e767d4,Primary,Credit
a3fe085b-81b4-4b37-a98b-4ff499ff70c6,17584f23-1fa0-4802-bbb7-1494b7e767d4,Virtual,Credit
403e3ee2-6d30-41b9-b7df-c57149102c10,b5103e9c-8618-440d-95d6-a6585ce9dbbc,Virtual,International
3da325e2-bc46-40bd-9842-20f1d3105f4f,f9a62522-ca83-4709-ba14-675762538cdf,Supplementary,Domestic
e3fb7b87-a7a3-4c7a-81c9-a46487d22e31,f9a62522-ca83-4709-ba14-675762538cdf,Virtual,Credit
480d0cf3-406d-4351-aefb-e3b3f7d7f5c0,0b3d6dc9-616f-460a-8ce3-77d760f11528,Supplementary,Debit
0fc64cf0-108d-4f04-a948-9bdac1199d43,0b3d6dc9-616f-460a-8ce3-77d760f11528,Supplementary,Domestic
e716eb38-581f-43df-be71-bda810128b96,2504fd28-de6a-4459-a980-f6ff266c47fb,Virtual,Domestic
c172494f-9eae-4feb-8f76-a282bba04391,2504fd28-de6a-4459-a980-f6ff266c47fb,Supplementary,Domestic
ac8d8f32-1477-4569-ae1a-b11ad1550475,0d22af35-b648-4e8a-84e7-75b92dca365a,Primary,Debit
722899a2-b752-4753-a60d-400fc3b1ef08,0d22af35-b648-4e8a-84e7-75b92dca365a,Virtual,Domestic
acac1b18-be88-44ab-ba27-a8f803125cdd,e606d7c2-1e18-446d-ae42-1840a05f36c8,Supplementary,Debit
c5798f5d-9690-40b0-9182-88dd16965a15,03200c4e-40cb-4188-83f0-fac39f601d17,Virtual,Credit
b2b51b60-5c89-406e-aa1b-248fea94d306,03200c4e-40cb-4188-83f0-fac39f601d17,Primary,Domestic
f5946de4-ad9e-492f-9b02-7f54ae5b4ff8,37850b5c-3ce5-488c-be53-d702e1f8d192,Virtual,Credit
ba266e87-432f-474f-91b7-2a5c10dd6f06,a0ee404f-9ea8-4cb1-8732-68c98c1e9464,Virtual,International
5bad4331-7366-4606-91ae-2d48d6f83aa7,3527bcee-d343-4f88-91f3-79b18ebb8208,Virtual,International
5ed560c3-7afe-417e-8f9b-6d33be00565d,3527bcee-d343-4f88-91f3-79b18ebb8208,Virtual,International
7d34d5ec-c36f-4008-8cdc-ffaf7fec01d8,93fde248-aac0-4912-884d-7822da948e70,Virtual,Credit
beb64fd8-ffc4-495b-8bc1-35a9503fe053,1be00f8e-0c8d-41d2-9673-aefbeb9e54e0,Supplementary,International
2ba95b90-9654-45e4-ba65-860330b6857a,1be00f8e-0c8d-41d2-9673-aefbeb9e54e0,Virtual,Debit
68e438e0-5a57-4306-b0dc-80e80aee5a68,294d43ed-2da1-4fda-be65-6dcc6abdb05a,Primary,Domestic
5309c42a-762e-4da3-a146-04df77069f94,294d43ed-2da1-4fda-be65-6dcc6abdb05a,Supplementary,Debit
f1f97ce9-d8b3-44a4-8bd7-25f2ec66f55e,a9325ae1-9c70-40da-88cd-29c5ac0e1f71,Supplementary,Debit
de61f70d-76b0-4d9f-a73a-d8cbf8e7158b,a9325ae1-9c70-40da-88cd-29c5ac0e1f71,Primary,Credit
27165ab6-73c1-4557-b6e2-6e93e62abbfe,f75efed8-2d6b-4953-8fea-d84ec98cfd48,Virtual,Domestic
62b45550-c024-4e61-bce4-570b245f8b4a,f75efed8-2d6b-4953-8fea-d84ec98cfd48,Primary,Domestic
df94a2f8-0644-4f36-b31b-38886b6ab820,5c3552b3-9437-4280-bfd4-67e77491050c,Primary,Debit
61a73056-5114-4a97-89cb-c14823b1d124,e5c482ff-5e5a-40c1-92a4-73f94c9e903a,Primary,Debit
263e0670-a1d7-4730-9ec8-bcbbfd610d09,e5c482ff-5e5a-40c1-92a4-73f94c9e903a,Primary,Credit
6f339c5e-0392-4cfa-9d9f-2c8c6640464a,c2294116-1152-4a73-91fc-dedd61022b56,Primary,International
e7c5d314-a969-44fc-9141-70c1ca978f1d,109efb40-8ceb-4c57-97e3-23cf6d651847,Supplementary,Debit
f22fdeb8-97ca-4ad1-a6aa-78092c3b4e9c,1f3cea1d-2271-47ca-b887-73ed4af715b7,Primary,Credit
043217e4-1847-4750-b78c-e7b72f14b369,54470290-4640-4b2a-9c02-28afb1d29457,Primary,Debit
45590d60-265f-45c1-b8e7-e190642bb07d,35b86d0a-864f-46dd-a9ec-09d586eced99,Primary,Credit
7f5085e7-058c-4d44-b2a0-2b53565a4a42,fab6ad91-bacf-4cfc-9245-1cc41bfb3b3d,Primary,Debit
d46c5776-4db3-4044-a887-6b7f64694f53,16718639-fcb8-4f9e-8769-0baaa104bdce,Primary,Credit
47155ad3-8ca0-4d2a-9a93-98e6f487b599,b4f136fc-fc7c-4e71-89c6-7b51ef13864b,Virtual,International
9b58e20a-7c8d-4aef-b0a0-4e0b3a4d1f57,d90949aa-9bdd-4d7a-ad53-628b49851b79,Supplementary,International
6f6335bf-6ecf-4ab4-bfc7-6f6ab9465130,d90949aa-9bdd-4d7a-ad53-628b49851b79,Primary,Credit
7cc27448-28ea-4192-9a02-4444f28446fa,ed56c714-5a96-41f5-9f8c-eda5feb9ea24,Virtual,International
5a766ac4-0f4c-4562-aa71-295cf816ee8a,7f13de67-9008-4dc9-9d42-1bae2134e15b,Primary,Credit
f3f48d53-1120-41b7-9b23-91f0f620e4c0,7f13de67-9008-4dc9-9d42-1bae2134e15b,Virtual,Credit
9b99f012-7a09-471c-b4bd-feed52c2a44b,7f6bf62c-a1c1-4b96-baab-d9f2850b7073,Primary,Domestic
84cda1d2-3c32-42ee-a437-e3804a10ff5a,7f6bf62c-a1c1-4b96-baab-d9f2850b7073,Supplementary,Credit
37663e35-cdba-4cac-be85-f617f17e993d,e237c877-2e0e-4673-8ed7-cd177e14c595,Primary,Debit
f4f48fdc-0351-4800-bd91-dbcc6a959ce2,e237c877-2e0e-4673-8ed7-cd177e14c595,Virtual,Domestic
56ad3649-289a-4abc-a1aa-8c494ed9974f,1e42d2b8-0067-4b62-b18c-d979fab0a15d,Virtual,Debit
9e54b7bf-af1e-4596-8f84-4346a165c37d,1e42d2b8-0067-4b62-b18c-d979fab0a15d,Virtual,Credit
995fa798-1f31-43fa-9c93-92456dd2c683,6a25542e-ffbd-4cdd-9d84-d303ccb03fc5,Supplementary,Domestic
57522610-482a-48ff-8796-45b8212232df,b0a4f557-3381-401f-a3ff-8fd202e460aa,Virtual,Debit
b0427c62-ce9f-4278-9f94-2c43b989a884,b0a4f557-3381-401f-a3ff-8fd202e460aa,Primary,Domestic
90b950bb-5e9b-4a6c-a0cd-5bb8dd357f0d,1d2467e2-0191-419d-845c-3fbb52ecac27,Supplementary,Domestic
0488a0e8-1028-45b4-b938-ce7ff86e2588,1d2467e2-0191-419d-845c-3fbb52ecac27,Virtual,Credit
3f010e25-6ac0-4ccb-9eb8-e0db7273b7af,ec1a86d3-5683-4783-9575-9337549c9eb9,Primary,Debit
b0333c0d-5381-4235-b1cf-c83f359ee84a,75eb0e8f-a090-460d-a7c7-655a7b434a72,Supplementary,International
e70dc8b8-df33-4eb0-a8ff-561f3bc29d89,90a014ab-4ca1-4abd-8565-0e0bd5c97d5d,Primary,Domestic
e6defc16-ea6d-4cb6-a245-65d450026d68,93d054e4-3550-407e-84ca-bb38892fca69,Supplementary,International
47d0e6ee-c96c-4090-b9e7-6f99f8f79639,93d054e4-3550-407e-84ca-bb38892fca69,Supplementary,Credit
cb37a85d-93c4-4d32-973b-df7a8e14338e,ea8b31f5-ccae-48fe-94eb-8e20af7c7d2b,Primary,Credit
e6e005dd-31c2-4ddb-b2c5-b9b954c06524,ea8b31f5-ccae-48fe-94eb-8e20af7c7d2b,Supplementary,International
c8169e32-5263-4195-b729-4c21208bc725,10f35676-5a85-4cd8-8bb8-6be0e355e636,Supplementary,Domestic
e950419d-f89c-491d-9280-9c97a1f76e1c,10f35676-5a85-4cd8-8bb8-6be0e355e636,Primary,Credit
9c00cb52-97c4-4530-b546-5c933a9af0b6,600fc79c-fbce-4087-96d2-b14d07faf6f7,Virtual,International
3fc4f4d0-d1d5-4a53-9035-dd193cad3401,2ff8107a-63ba-4d86-9b0e-70ad922bda48,Supplementary,Credit
e3fb8c1d-7841-43dd-9034-4c867d14190d,2ff8107a-63ba-4d86-9b0e-70ad922bda48,Virtual,Credit
e17766b1-82ce-4e0c-903e-eaf204f73882,db9a0eb7-b48c-431b-8eeb-87ffc064f074,Supplementary,Credit
25fa9f8d-c00c-4ab9-a257-37cf18781ae5,4580dac2-0818-4965-b5b8-135150830841,Virtual,Domestic
877bfb50-14d0-445b-9257-fa5d9fa4b54f,4580dac2-0818-4965-b5b8-135150830841,Primary,International
e6829d8f-9a43-4a95-b672-cdbe7dae4677,5fcc997d-1cbb-404b-accd-a2af4d64bb63,Virtual,International
ba52dbf2-f551-4cd0-b278-0c3be412b716,5fcc997d-1cbb-404b-accd-a2af4d64bb63,Primary,Credit
63bb48b6-7311-41a7-9122-06a244190e59,e7ab2ef7-7b8f-409a-8c8c-eba90662200c,Virtual,Debit
c51b2922-ca91-4df7-b174-5b78c705dd1e,e7ab2ef7-7b8f-409a-8c8c-eba90662200c,Supplementary,International
5d20d8de-24a1-4c7f-b63f-93f646b5b8f6,5711d5fd-30b1-467b-a771-a42280038f26,Supplementary,Debit
79477aa8-0f1c-4455-871b-3b67d907a314,dfb68a5f-bb81-41f0-bbc4-d138ec737598,Virtual,International
00c818ba-a210-4d25-b92c-5f423f203c22,dfb68a5f-bb81-41f0-bbc4-d138ec737598,Primary,International
9ee31563-d328-40c7-9b2d-e07e53c45254,192703a7-df2e-47e7-84fc-bb8424aefbea,Primary,Debit
c89f884f-2568-421b-8fd7-3af97b8899f9,192703a7-df2e-47e7-84fc-bb8424aefbea,Virtual,International
